23239,1007C,250,2023-12-06,2025-08-08,P,Z153,""
23240,65542,500,2024-07-14,2025-08-31,P,Z073,""
23241,3466D,400,2024-03-24,2025-03-28,P,Z115,""
23242,28913,400,2024-09-19,2025-08-26,P,Z023,""
23243,59675,100,2024-03-05,2025-01-31,P,Z144,""
23244,7963B,350,2024-06-01,2025-04-25,P,Z087,""
23245,65257,400,2024-10-22,2025-04-08,P,Z040,""
23246,14807,300,2024-09-16,2025-09-25,P,Z141,""
23247,1423D,250,2024-04-13,2025-07-25,P,Z155,""
23248,9341C,350,2024-07-04,2025-01-10,P,Z128,""
23249,9202C,300,2024-09-06,2025-03-08,P,Z083,""
23250,4393C,500,2024-03-30,2025-01-10,P,Z028,""
23251,56578,100,2024-06-15,2025-11-10,P,Z141,""
23252,8126B,250,2024-10-30,2025-08-28,P,Z158,""
23253,5421B,400,2024-09-28,2025-01-06,P,Z159,""
23254,32571,500,2024-01-03,2025-06-19,P,Z101,""
23255,8465D,500,2024-04-14,2025-10-03,P,Z051,""
23256,1717A,500,2024-10-17,2025-07-15,P,Z084,""
23257,49446,150,2024-11-27,2025-06-19,P,Z040,""
23258,16833,400,2024-09-15,2025-06-16,P,Z033,""
23259,9400C,500,2024-02-24,2025-02-17,P,Z037,""
23260,68885,500,2024-01-20,2025-04-21,P,Z123,""
23261,3073E,250,2024-05-04,2025-05-11,P,Z038,""
23262,57291,200,2024-07-23,2025-11-03,P,Z143,""
23263,38995,200,2024-05-25,2025-01-24,P,Z129,""
23264,8205B,450,2024-07-02,2025-09-27,P,Z096,""
23265,5107C,250,2024-05-01,2025-01-15,P,Z152,""
23266,90355,200,2024-08-31,2025-07-06,P,Z073,""
23267,5444B,150,2024-06-30,2025-03-31,P,Z011,""
23268,7833B,200,2024-05-03,2025-03-05,P,Z015,""
23269,86966,200,2024-10-07,2025-09-10,P,Z132,""
23270,76508,450,2024-10-16,2025-08-24,P,Z030,""
23271,84947,200,2023-12-20,2025-09-15,P,Z146,""
23272,98817,300,2024-12-03,2025-06-21,P,Z087,""
23273,2003D,450,2024-01-04,2025-01-16,P,Z128,""
23274,2040D,500,2024-04-22,2025-06-22,P,Z089,""
23275,5039C,500,2024-01-02,2025-09-09,P,Z104,""
23276,36444,500,2023-12-09,2025-04-11,P,Z106,""
18656,40899,500,2024-08-07,2025-07-14,P,Z044,""
18657,92993,50,2024-09-26,2025-09-05,P,Z030,""
18658,3771C,50,2024-06-22,2025-11-14,P,Z154,""
18659,4478B,200,2024-05-14,2025-04-17,P,Z081,""
18660,32808,50,2023-12-20,2025-12-03,P,Z044,""
18661,23342,350,2024-08-23,2025-08-25,P,Z076,""
18662,10824,50,2024-07-11,2025-01-26,P,Z140,""
18663,2450D,200,2024-09-17,2025-01-05,P,Z176,""
18664,3087C,450,2024-11-01,2025-06-24,P,Z152,""
18665,06231,200,2024-08-22,2025-02-06,P,Z038,""
18666,7513A,100,2024-11-15,2025-04-22,P,Z174,""
18667,1575E,200,2024-08-25,2025-11-29,P,Z029,""
18668,7730C,150,2023-12-28,2025-04-10,P,Z019,""
18669,1511B,350,2024-10-21,2025-07-21,P,Z109,""
18670,05184,250,2024-01-29,2025-02-04,P,Z106,""
18671,39904,250,2024-05-20,2025-06-27,P,Z044,""
18672,1886B,300,2023-12-17,2025-01-17,P,Z028,""
18673,1879D,500,2024-04-20,2025-09-30,P,Z021,""
18674,7550B,500,2024-08-16,2025-02-22,P,Z122,""
18675,07868,150,2023-12-08,2025-04-11,P,Z068,""
18676,3777D,300,2024-04-26,2025-09-06,P,Z023,""
18677,7671C,150,2024-02-05,2025-02-26,P,Z026,""
18678,04137,400,2024-01-31,2025-07-31,P,Z051,""
18679,78037,200,2023-12-10,2025-06-28,P,Z117,""
18680,1986C,350,2024-02-03,2025-01-22,P,Z077,""
18681,62962,250,2024-06-03,2025-11-20,P,Z081,""
18682,2021E,450,2024-04-14,2025-01-29,P,Z076,""
18683,8120D,400,2024-01-06,2025-03-21,P,Z139,""
18684,9369D,50,2024-08-20,2025-06-26,P,Z006,""
18685,00725,400,2024-11-20,2025-11-10,P,Z152,""
18686,92318,100,2024-06-20,2025-09-13,P,Z077,""
18687,8731D,250,2024-10-11,2025-07-27,P,Z108,""
18688,39167,50,2024-07-18,2025-02-17,P,A001,""
18689,89997,50,2024-09-08,2025-11-07,P,Z112,""
18690,52299,50,2024-06-22,2025-11-03,P,Z147,""
18691,41258,300,2023-12-27,2025-08-04,P,Z014,""
18692,0229D,150,2024-07-28,2025-04-15,P,Z154,""
18693,0823D,50,2024-07-10,2025-01-14,P,Z059,""
18694,4112C,500,2024-04-12,2025-02-02,P,Z048,""
18695,86161,400,2024-10-07,2025-09-27,P,Z055,""
18696,8889C,350,2024-07-19,2025-04-27,P,Z026,""
18697,32161,400,2024-04-27,2025-04-20,P,Z012,""
18698,34641,150,2024-12-05,2025-06-21,P,Z072,""
18699,30169,250,2024-11-14,2025-09-14,P,Z046,""
18700,5698D,50,2024-03-19,2025-11-14,P,Z129,""
18701,6388C,400,2024-08-10,2025-03-18,P,Z080,""
18702,55869,350,2024-11-01,2025-06-23,P,Z025,""
18703,5464B,250,2024-03-08,2025-09-13,P,Z053,""
18704,7751A,250,2024-08-18,2025-03-05,P,Z125,""
18705,23889,500,2024-02-06,2025-11-26,P,Z168,""
18706,47657,400,2024-07-05,2025-10-17,P,Z139,""
18707,62865,300,2024-01-21,2025-06-06,P,Z036,""
18708,45576,250,2024-09-22,2025-04-08,P,Z048,""
18709,1800D,200,2024-07-26,2025-08-15,P,Z035,""
18710,8194C,500,2024-07-12,2025-11-13,P,Z046,""
18711,1424D,150,2024-10-21,2025-09-30,P,Z094,""
18712,9793C,150,2024-03-25,2025-08-10,P,Z124,""
18713,41042,50,2024-07-07,2025-08-24,P,Z059,""
18714,1538E,250,2024-02-01,2025-03-16,P,Z022,""
18715,37753,450,2024-08-02,2025-05-08,P,Z037,""
18716,3689C,300,2024-04-12,2025-08-28,P,Z157,""
18717,40691,200,2024-01-16,2025-05-29,P,Z058,""
18718,04788,500,2024-01-23,2025-04-16,P,Z025,""
18719,10540,200,2024-08-31,2025-09-20,P,Z033,""
18720,1194E,400,2024-06-27,2025-09-16,P,Z030,""
18721,6146D,400,2024-05-10,2025-05-21,P,Z058,""
18722,9130A,100,2024-09-15,2025-10-10,P,Z011,""
18723,21926,150,2024-04-29,2025-01-30,P,Z072,""
18724,23725,350,2024-04-04,2025-02-10,P,Z028,""
18725,6360C,300,2024-03-17,2025-01-24,P,Z122,""
18726,20586,100,2024-01-30,2025-04-01,P,Z078,""
18727,7929D,250,2024-07-03,2025-07-17,P,Z083,""
18728,3577B,450,2024-08-12,2025-01-12,P,Z055,""
18729,1410C,450,2024-09-13,2025-11-23,P,Z113,""
18730,23688,400,2024-11-12,2025-04-23,P,Z095,""
18731,0156B,50,2024-06-10,2025-01-11,P,Z009,""
18732,3932C,400,2023-12-14,2025-08-30,P,Z037,""
18733,5261C,400,2024-04-07,2025-07-22,P,Z038,""
18734,79360,250,2024-08-25,2025-04-26,P,Z174,""
18735,8310A,450,2024-12-05,2025-10-15,P,Z002,""
18736,22511,400,2024-08-31,2025-01-23,P,Z154,""
18737,58897,200,2024-04-24,2025-06-27,P,Z056,""
18738,51325,300,2024-06-01,2025-12-02,P,Z084,""
18739,87276,350,2024-01-18,2025-06-05,P,Z141,""
18740,47041,250,2023-12-29,2025-03-15,P,Z023,""
18741,41261,100,2024-06-25,2025-10-11,P,Z055,""
18742,34221,500,2024-02-02,2025-05-13,P,Z176,""
18743,9370D,150,2024-09-11,2025-07-21,P,Z103,""
18744,2773A,250,2024-12-03,2025-08-20,P,Z101,""
18745,6538B,100,2024-04-15,2025-07-10,P,Z053,""
18746,56080,250,2024-09-08,2025-01-23,P,Z030,""
18747,5589C,450,2024-09-18,2025-06-10,P,Z091,""
18748,8366C,300,2024-06-17,2025-11-21,P,Z029,""
18749,2202C,100,2024-04-07,2025-01-06,P,Z129,""
18750,2443D,500,2024-10-26,2025-05-01,P,Z058,""
18751,7337C,400,2024-04-01,2025-06-01,P,Z164,""
18752,7614C,350,2024-02-27,2025-02-21,P,Z107,""
18753,43625,350,2024-05-27,2025-01-19,P,Z074,""
20228,35775,100,2024-06-29,2025-02-04,P,Z154,""
20229,0988B,100,2024-03-21,2025-04-19,P,Z131,""
20230,9741D,150,2024-08-02,2025-03-09,P,Z040,""
20231,24715,500,2024-06-13,2025-05-19,P,Z038,""
20232,6077D,300,2024-06-08,2025-10-29,P,Z047,""
20233,0599E,250,2024-04-09,2025-02-28,P,Z001,""
20234,5556D,150,2024-07-11,2025-10-22,P,Z104,""
20235,2585E,100,2024-11-20,2025-10-17,P,Z132,""
20236,60813,150,2024-09-04,2025-07-02,P,Z026,""
20237,14609,300,2024-08-05,2025-10-01,P,Z129,""
20238,58817,250,2024-03-06,2025-09-09,P,Z120,""
20239,6745D,450,2024-06-11,2025-09-06,P,Z047,""
20240,9751C,50,2024-03-08,2025-08-17,P,Z159,""
20241,0556E,50,2024-02-05,2025-11-07,P,Z169,""
20242,6280C,200,2024-04-05,2025-11-29,P,Z104,""
20243,66684,350,2024-01-04,2025-10-20,P,Z161,""
20244,4629A,100,2024-04-27,2025-07-25,P,Z018,""
20245,3602A,450,2024-01-09,2025-05-08,P,Z059,""
20246,41317,100,2024-11-07,2025-09-20,P,Z152,""
20247,5167A,450,2024-02-15,2025-07-22,P,Z172,""
20248,6166B,150,2024-07-12,2025-08-09,P,Z076,""
20249,24453,50,2024-06-18,2025-09-05,P,Z129,""
20250,54119,450,2024-04-20,2025-09-08,P,Z074,""
20251,01572,300,2024-01-05,2025-07-28,P,Z079,""
20252,1287C,250,2024-08-07,2025-02-17,P,Z037,""
20253,52980,250,2024-06-29,2025-10-30,P,Z119,""
20254,46315,350,2024-05-14,2025-06-23,P,Z133,""
20255,94880,500,2024-06-18,2025-10-23,P,Z047,""
20256,02626,300,2024-03-29,2025-09-16,P,Z074,""
20257,93287,300,2024-04-12,2025-11-17,P,Z129,""
20258,59135,400,2024-02-07,2025-10-30,P,Z132,""
20259,2366B,400,2024-02-27,2025-07-17,P,Z043,""
20260,68677,350,2024-11-23,2025-01-23,P,Z114,""
20261,00612,50,2024-08-11,2025-04-09,P,Z072,""
20262,12081,200,2024-09-19,2025-06-15,P,Z124,""
20263,35809,250,2024-09-26,2025-08-02,P,Z039,""
20264,90065,400,2024-06-28,2025-11-09,P,Z116,""
20265,2344A,100,2024-04-27,2025-10-06,P,Z054,""
20266,9459C,400,2024-02-25,2025-09-16,P,Z089,""
20267,78339,50,2024-08-11,2025-10-01,P,Z165,""
20268,4018C,150,2024-06-12,2025-08-17,P,Z157,""
20269,96241,400,2024-11-01,2025-11-24,P,Z077,""
20270,76938,500,2024-03-09,2025-03-14,P,Z116,""
20271,52862,500,2024-07-15,2025-03-14,P,Z133,""
20272,37941,100,2024-01-25,2025-08-23,P,Z161,""
20273,6616B,100,2024-02-15,2025-07-11,P,Z079,""
20274,7521B,150,2024-07-14,2025-03-11,P,Z099,""
20275,68718,200,2024-02-05,2025-01-26,P,Z037,""
20276,4786B,350,2024-03-25,2025-04-17,P,Z120,""
20277,43292,250,2024-07-21,2025-06-13,P,Z102,""
20278,64371,350,2024-03-30,2025-10-17,P,Z158,""
20279,8998D,50,2024-08-29,2025-01-07,P,Z081,""
20280,1934E,50,2024-06-18,2025-11-16,P,Z088,""
20281,3679C,200,2024-02-17,2025-06-07,P,Z167,""
20282,6605D,400,2024-08-16,2025-03-13,P,Z007,""
20283,65926,450,2024-03-23,2025-04-27,P,Z145,""
20284,37199,450,2024-08-13,2025-03-13,P,Z113,""
20285,2351A,150,2024-03-31,2025-07-05,P,Z004,""
20286,4758B,300,2024-04-12,2025-05-10,P,Z040,""
20287,8583D,200,2024-04-01,2025-04-20,P,Z016,""
20288,1525B,400,2023-12-29,2025-07-16,P,Z126,""
20289,6852B,50,2024-02-19,2025-04-20,P,Z074,""
20290,2933A,450,2024-04-21,2025-07-26,P,Z117,""
20291,0420D,200,2024-02-22,2025-04-19,P,Z135,""
20292,5547D,450,2024-08-01,2025-06-13,P,Z106,""
20293,1084C,100,2024-11-21,2025-05-20,P,Z100,""
20294,6499D,300,2024-10-15,2025-09-02,P,Z018,""
20295,2320D,200,2023-12-09,2025-08-04,P,Z031,""
20296,6028D,200,2024-04-29,2025-04-23,P,Z085,""
20297,0706A,300,2024-03-09,2025-11-14,P,Z051,""
20298,3062E,200,2024-01-27,2025-09-14,P,Z055,""
20299,13980,400,2024-02-05,2025-01-06,P,A001,""
20300,06556,400,2024-03-07,2025-10-08,P,Z063,""
20301,62793,250,2024-10-01,2025-03-02,P,Z113,""
20302,8602D,250,2024-05-20,2025-08-16,P,Z142,""
20303,6798A,200,2024-06-09,2025-10-14,P,Z083,""
20304,89757,100,2024-09-14,2025-05-07,P,Z065,""
20305,81115,150,2024-05-11,2025-08-04,P,Z004,""
20306,76973,500,2024-05-22,2025-06-09,P,Z043,""
20307,62608,500,2024-11-24,2025-07-27,P,Z107,""
20308,51174,450,2023-12-26,2025-08-02,P,Z137,""
20309,1184E,500,2024-10-14,2025-09-30,P,Z038,""
20310,1756D,100,2023-12-26,2025-07-20,P,Z158,""
20311,1420C,150,2024-07-02,2025-11-22,P,A002,""
20312,35716,50,2023-12-21,2025-04-16,P,Z176,""
20313,12172,400,2024-03-04,2025-04-27,P,Z105,""
20314,2765C,100,2024-02-19,2025-11-03,P,Z055,""
20315,89795,300,2024-10-17,2025-03-17,P,Z047,""
20316,06342,50,2024-05-17,2025-03-15,P,Z025,""
20317,00447,450,2024-05-16,2025-05-16,P,Z026,""
20318,6445C,300,2024-03-01,2025-05-08,P,Z091,""
20319,9275D,500,2024-08-10,2025-04-17,P,Z129,""
20320,9787C,100,2024-05-20,2025-09-18,P,Z063,""
20321,6044D,500,2024-05-08,2025-04-29,P,Z123,""
20322,02756,400,2023-12-23,2025-05-06,P,Z107,""
20323,0787B,50,2024-08-07,2025-04-28,P,Z151,""
20324,30345,200,2024-11-06,2025-04-30,P,Z164,""
20325,4222C,100,2024-03-11,2025-07-31,P,Z081,""
20326,8981D,250,2024-11-20,2025-01-19,P,Z101,""
21802,7160D,350,2024-08-17,2025-11-20,P,Z096,""
21803,02288,350,2024-11-17,2025-06-26,P,Z149,""
21804,2532E,50,2024-06-15,2025-03-07,P,Z175,""
21805,3221B,150,2024-05-03,2025-10-01,P,Z162,""
21806,8537D,400,2024-01-17,2025-02-17,P,Z157,""
21807,7932C,400,2024-06-24,2025-02-17,P,Z001,""
21808,23713,450,2023-12-07,2025-09-23,P,Z096,""
21809,39710,450,2024-04-06,2025-01-11,P,Z175,""
21810,8795D,200,2024-05-17,2025-01-17,P,Z119,""
21811,6535D,400,2024-08-30,2025-01-27,P,Z175,""
21812,0596B,300,2024-01-27,2025-03-29,P,Z008,""
21813,47073,400,2023-12-29,2025-05-31,P,Z158,""
21814,22804,450,2024-09-19,2025-02-06,P,Z165,""
21815,03474,400,2024-05-05,2025-10-23,P,Z105,""
21816,49452,500,2024-04-23,2025-10-03,P,Z159,""
21817,7270B,500,2024-04-10,2025-04-02,P,Z135,""
21818,0505E,400,2023-12-30,2025-06-07,P,Z081,""
21819,4825B,250,2024-09-16,2025-09-24,P,Z023,""
21820,1965D,50,2024-10-29,2025-10-04,P,Z025,""
21821,5970D,150,2024-11-25,2025-06-22,P,Z162,""
21822,2279D,500,2024-02-26,2025-06-21,P,Z081,""
21823,3213B,450,2024-08-22,2025-03-29,P,Z074,""
21824,41957,450,2024-05-19,2025-02-09,P,Z060,""
21825,5275D,150,2024-06-05,2025-08-03,P,Z041,""
21826,95455,200,2024-08-23,2025-02-23,P,Z081,""
21827,37212,150,2024-11-13,2025-06-06,P,Z083,""
21828,0295D,50,2024-06-22,2025-08-06,P,Z131,""
21829,36522,50,2024-07-31,2025-06-01,P,Z123,""
21830,5981B,50,2024-10-14,2025-10-07,P,Z164,""
21831,3679D,150,2024-07-01,2025-08-31,P,Z134,""
21832,1551E,300,2024-11-01,2025-07-08,P,Z001,""
21833,0293A,500,2024-02-27,2025-11-28,P,Z131,""
21834,81107,400,2024-08-26,2025-08-16,P,Z156,""
21835,6780D,450,2024-06-12,2025-07-09,P,Z066,""
21836,75602,300,2024-07-04,2025-02-25,P,Z125,""
21837,7730B,200,2024-06-23,2025-08-11,P,Z046,""
21838,08187,500,2024-07-31,2025-03-03,P,Z124,""
21839,2785E,450,2024-02-13,2025-07-07,P,Z057,""
21840,8369C,50,2024-07-02,2025-03-19,P,Z034,""
21841,06390,150,2024-03-21,2025-05-23,P,Z074,""
21842,12099,450,2024-01-10,2025-05-08,P,Z131,""
21843,9250D,450,2024-11-23,2025-10-27,P,Z083,""
21844,7743D,450,2024-10-24,2025-11-16,P,Z127,""
21845,6606D,350,2024-02-10,2025-01-22,P,Z044,""
21846,5041C,400,2024-11-28,2025-09-23,P,Z077,""
21847,42386,50,2024-11-01,2025-07-23,P,Z082,""
21848,1006B,100,2024-03-22,2025-02-01,P,Z131,""
21849,8154A,150,2023-12-24,2025-05-29,P,Z155,""
21850,41529,400,2024-10-02,2025-09-17,P,Z118,""
21851,6732D,350,2024-06-26,2025-11-01,P,Z162,""
21852,3806A,150,2024-03-08,2025-01-21,P,Z178,""
21853,77327,300,2024-05-11,2025-05-29,P,Z089,""
21854,78725,300,2024-08-22,2025-03-26,P,Z121,""
21855,85273,300,2024-10-18,2025-11-07,P,Z157,""
21856,10922,100,2024-03-18,2025-01-22,P,Z031,""
21857,42634,500,2024-05-12,2025-06-02,P,Z172,""
21858,0309E,100,2024-07-12,2025-02-03,P,Z055,""
21859,76499,300,2024-10-17,2025-01-09,P,Z172,""
21860,11919,200,2024-07-28,2025-03-02,P,Z002,""
21861,38181,200,2024-03-13,2025-05-29,P,Z062,""
21862,23674,450,2024-01-06,2025-12-02,P,Z154,""
21863,11470,250,2024-09-28,2025-06-10,P,Z177,""
21864,2340E,50,2024-07-25,2025-02-25,P,Z101,""
21865,34187,450,2024-09-26,2025-02-23,P,Z047,""
21866,3078E,500,2024-08-16,2025-07-31,P,Z178,""
21867,5844C,400,2024-06-20,2025-09-01,P,Z053,""
21868,11916,150,2024-05-25,2025-02-15,P,Z022,""
21869,7860D,250,2024-01-20,2025-07-03,P,Z157,""
21870,6849D,500,2024-08-28,2025-08-20,P,Z007,""
21871,10920,500,2024-08-29,2025-11-12,P,Z075,""
21872,53576,200,2023-12-16,2025-03-07,P,Z007,""
21873,82793,450,2024-02-16,2025-05-31,P,Z017,""
21874,5559D,300,2024-07-07,2025-03-04,P,Z170,""
21875,5225D,400,2024-09-23,2025-05-12,P,Z094,""
21876,1868C,200,2024-04-25,2025-10-01,P,Z100,""
21877,45956,450,2024-11-11,2025-05-16,P,A002,""
21878,78112,300,2024-06-16,2025-12-02,P,Z030,""
21879,43134,350,2024-06-07,2025-04-14,P,Z140,""
21880,1456C,50,2024-02-17,2025-08-01,P,Z161,""
21881,4408D,400,2024-05-04,2025-03-01,P,Z059,""
21882,6646A,200,2023-12-09,2025-03-25,P,Z152,""
21883,4236C,450,2024-09-02,2025-08-10,P,Z040,""
21884,83908,500,2024-03-15,2025-02-13,P,Z070,""
21885,33303,50,2024-03-12,2025-08-21,P,Z072,""
21886,2458B,500,2024-11-15,2025-06-15,P,Z101,""
21887,04092,450,2024-10-19,2025-09-21,P,Z158,""
21888,31729,500,2024-11-10,2025-09-05,P,Z072,""
21889,88945,400,2024-08-30,2025-07-02,P,Z098,""
21890,32771,500,2024-11-15,2025-04-06,P,Z073,""
21891,1028E,300,2024-03-10,2025-10-30,P,Z037,""
21892,5837B,200,2024-08-30,2025-09-02,P,Z156,""
21893,22673,400,2023-12-26,2025-09-01,P,Z063,""
21894,4626A,400,2024-10-16,2025-01-18,P,Z055,""
21895,9190C,500,2024-08-08,2025-05-05,P,Z170,""
21896,5276C,100,2024-07-04,2025-02-02,P,Z001,""
21897,7942D,100,2023-12-19,2025-04-24,P,Z156,""
21898,0373C,50,2024-10-06,2025-11-26,P,Z095,""
21899,5849C,200,2024-06-14,2025-04-10,P,Z031,""
21900,53919,500,2024-04-28,2025-02-17,P,Z152,""
23277,47743,350,2023-12-28,2025-04-06,P,Z066,""
23278,10487,350,2024-10-26,2025-02-11,P,Z153,""
23279,3833D,500,2024-02-21,2025-03-02,P,Z137,""
23280,8721C,500,2024-04-06,2025-07-11,P,Z156,""
23281,2435D,50,2023-12-24,2025-05-03,P,Z015,""
23282,1563A,250,2024-09-28,2025-06-12,P,Z069,""
23283,10488,300,2024-08-23,2025-05-26,P,Z138,""
23284,85231,200,2024-08-22,2025-05-11,P,Z041,""
23285,17157,100,2024-09-10,2025-03-26,P,Z062,""
23286,77766,250,2024-07-08,2025-07-31,P,Z146,""
23287,7101C,300,2024-04-10,2025-02-19,P,Z025,""
23288,2340A,350,2024-02-15,2025-03-28,P,Z134,""
23289,9169B,100,2024-08-13,2025-04-17,P,Z081,""
23290,5833B,450,2023-12-12,2025-09-28,P,Z021,""
23291,35812,300,2024-07-12,2025-04-28,P,Z112,""
23292,22555,150,2024-11-15,2025-03-29,P,Z076,""
23293,25970,450,2024-07-31,2025-05-25,P,Z149,""
23294,3445C,400,2024-03-18,2025-03-24,P,Z022,""
23295,94463,50,2024-08-19,2025-08-16,P,Z083,""
23296,2813E,500,2024-03-15,2025-04-18,P,Z126,""
23297,6278A,350,2024-08-20,2025-03-18,P,Z099,""
23298,51500,350,2024-01-12,2025-01-16,P,Z066,""
23299,76254,200,2024-01-15,2025-02-17,P,Z090,""
23300,40993,250,2024-08-25,2025-05-14,P,Z106,""
23301,8818D,300,2024-09-18,2025-06-11,P,Z057,""
23302,9055B,250,2024-07-28,2025-02-01,P,Z161,""
23303,46253,350,2024-05-12,2025-09-30,P,Z143,""
23304,0229A,50,2024-10-01,2025-07-11,P,Z110,""
23305,5040D,400,2024-05-12,2025-10-04,P,Z056,""
23306,80662,400,2024-08-30,2025-07-08,P,Z083,""
23307,06800,500,2024-02-05,2025-08-14,P,Z105,""
23308,0386E,500,2024-03-15,2025-03-24,P,Z020,""
23309,4106C,450,2024-09-14,2025-02-09,P,Z001,""
23310,5477A,150,2024-10-12,2025-09-01,P,Z117,""
23311,8850A,250,2023-12-24,2025-10-29,P,Z146,""
23312,11709,150,2024-11-01,2025-10-07,P,Z028,""
23313,50032,400,2024-06-27,2025-11-29,P,Z007,""
23314,3836C,500,2023-12-12,2025-01-16,P,Z007,""
23315,5883C,200,2024-04-01,2025-10-13,P,Z129,""
23316,6474D,200,2024-07-30,2025-01-14,P,Z056,""
23317,8098D,200,2024-07-30,2025-07-21,P,Z144,""
23318,65382,400,2024-06-03,2025-10-29,P,Z029,""
23319,8562C,50,2024-05-19,2025-05-31,P,Z011,""
23320,85344,100,2024-08-30,2025-04-18,P,Z083,""
23321,39694,350,2024-11-22,2025-07-03,P,Z066,""
23322,36599,400,2024-11-17,2025-09-19,P,Z014,""
23323,03638,500,2024-04-16,2025-09-05,P,Z075,""
23324,5135A,200,2024-03-21,2025-04-02,P,Z117,""
23325,20333,100,2024-09-07,2025-11-23,P,Z140,""
23326,10529,350,2024-10-28,2025-09-14,P,Z141,""
23327,52071,500,2024-10-03,2025-11-24,P,Z014,""
23328,41978,450,2024-02-04,2025-10-20,P,Z063,""
23329,5062B,200,2024-03-10,2025-07-15,P,Z160,""
23330,2167D,200,2024-10-24,2025-11-03,P,A002,""
23331,4071C,350,2024-07-31,2025-11-09,P,Z068,""
23332,7413A,450,2024-06-10,2025-08-22,P,Z164,""
23333,4549C,100,2024-07-14,2025-01-26,P,Z155,""
23334,9614C,100,2024-05-31,2025-11-24,P,Z016,""
23335,37551,250,2024-01-29,2025-03-13,P,Z042,""
23336,76909,350,2024-05-11,2025-01-25,P,Z141,""
23337,27341,400,2024-04-03,2025-02-20,P,Z154,""
23338,88965,500,2024-09-16,2025-09-21,P,Z102,""
23339,36181,200,2024-04-30,2025-06-15,P,Z007,""
23340,5526C,500,2024-07-29,2025-04-12,P,Z047,""
23341,6854D,200,2024-06-17,2025-02-22,P,A002,""
23342,37082,50,2024-06-07,2025-02-12,P,Z034,""
23343,7678B,150,2024-01-22,2025-01-07,P,Z165,""
23344,8041C,450,2024-01-16,2025-07-30,P,Z071,""
23345,4125D,300,2024-12-01,2025-07-13,P,Z173,""
23346,1573D,300,2024-09-14,2025-02-22,P,Z178,""
23347,44013,150,2024-05-09,2025-09-20,P,Z159,""
23348,2874B,300,2023-12-24,2025-01-07,P,Z071,""
23349,37772,400,2024-07-21,2025-10-30,P,Z133,""
23350,52120,450,2023-12-16,2025-10-02,P,Z102,""
23351,22654,300,2024-11-01,2025-11-15,P,Z154,""
23352,3122C,100,2024-07-21,2025-09-17,P,Z063,""
23353,91974,150,2024-02-22,2025-05-05,P,Z042,""
23354,0418A,50,2024-04-14,2025-06-29,P,Z002,""
23355,8384D,350,2023-12-23,2025-03-25,P,Z143,""
23356,6474D,400,2024-01-29,2025-08-12,P,Z115,""
23357,8938A,400,2024-06-11,2025-04-27,P,Z010,""
23358,5838D,450,2024-07-08,2025-06-11,P,Z156,""
23359,42251,250,2024-09-05,2025-06-08,P,Z101,""
23360,6993A,150,2024-11-07,2025-08-03,P,Z165,""
23361,59638,450,2024-05-31,2025-02-06,P,Z171,""
23362,3972A,300,2024-11-07,2025-03-08,P,Z125,""
23363,8037A,500,2024-08-24,2025-09-23,P,Z126,""
23364,50959,150,2024-05-17,2025-04-28,P,Z123,""
23365,04733,250,2023-12-23,2025-09-14,P,Z047,""
23366,5984B,300,2024-12-05,2025-06-11,P,Z144,""
23367,3253A,500,2024-02-29,2025-08-02,P,Z143,""
23368,0642D,200,2024-10-06,2025-07-28,P,Z031,""
23369,95271,400,2024-03-16,2025-02-13,P,Z169,""
23370,84842,300,2024-08-16,2025-11-01,P,Z137,""
23371,5135C,350,2023-12-23,2025-03-31,P,Z080,""
23372,18536,400,2024-05-01,2025-02-21,P,Z040,""
23373,0152A,400,2024-05-01,2025-05-28,P,Z074,""
23374,9917D,450,2024-07-25,2025-07-06,P,Z115,""
18754,02315,300,2024-05-22,2025-08-25,P,Z137,""
18755,99442,350,2024-07-06,2025-05-06,P,Z152,""
18756,3426D,300,2024-03-26,2025-01-10,P,Z020,""
18757,5045C,200,2023-12-07,2025-02-26,P,Z143,""
18758,40606,450,2024-10-13,2025-01-24,P,Z142,""
18759,89386,500,2024-06-04,2025-01-17,P,Z086,""
18760,1134A,100,2023-12-27,2025-09-25,P,Z049,""
18761,2367C,150,2023-12-12,2025-07-18,P,Z145,""
18762,04794,150,2023-12-17,2025-02-23,P,Z128,""
18763,8805C,350,2024-09-12,2025-11-08,P,Z146,""
18764,3020B,300,2023-12-24,2025-08-14,P,Z119,""
18765,30211,450,2024-09-09,2025-03-18,P,Z079,""
18766,2484E,300,2024-02-11,2025-03-26,P,Z068,""
18767,66515,50,2024-03-05,2025-11-05,P,Z099,""
18768,3279D,150,2024-10-01,2025-06-01,P,Z097,""
18769,8420D,200,2024-11-30,2025-03-05,P,Z023,""
18770,9196D,250,2023-12-11,2025-04-24,P,Z032,""
18771,6302A,250,2024-05-07,2025-09-29,P,Z030,""
18772,2815B,400,2023-12-26,2025-03-13,P,Z025,""
18773,37881,150,2024-08-28,2025-03-18,P,Z167,""
18774,41977,100,2024-01-11,2025-11-23,P,Z151,""
18775,91915,300,2024-09-07,2025-02-22,P,Z038,""
18776,8725A,400,2024-05-28,2025-02-09,P,Z036,""
18777,3270B,400,2024-10-08,2025-11-24,P,Z150,""
18778,1255E,50,2024-06-12,2025-03-15,P,A001,""
18779,2051C,500,2024-06-30,2025-02-21,P,Z002,""
